"datetime_id","date_id","date","hour","volume_of_ISSR","num_of_ISSR","floor","ceiling","south_id","north_id","south","north","west_id","east_id","west","east"
50,3,20200519,1,0.267213642213642,1661,42500,10000,1,112,18.3944999017034,58.1251515937008,1,150,-139.255777141969,-59.67431323755
51,3,20200519,2,0.291505791505792,1812,42500,10000,1,112,18.7536956165456,58.1357574162836,1,150,-138.751436781341,-59.4385563501179
52,3,20200519,3,0.280566280566281,1744,35000,17500,1,112,18.0554209843524,58.1251515937008,2,150,-138.582727926834,-63.4211015191215
53,3,20200519,4,0.278957528957529,1734,37500,10000,1,112,17.9344848631679,58.1095546740538,3,150,-138.079273393986,-63.6345031360892
54,3,20200519,5,0.283783783783784,1764,37500,10000,1,112,17.8725417871959,58.0889666286379,1,150,-139.255777141969,-63.5281575559365
55,3,20200519,6,0.258848133848134,1609,35000,17500,1,112,17.8725417871959,58.1423078856658,2,150,-138.416205890076,-63.4211015191215
56,3,20200519,7,0.262387387387387,1631,35000,17500,1,112,17.8096178663824,58.1423078856658,4,150,-136.269806967626,-63.3133280171828
57,3,20200519,8,0.247104247104247,1536,37500,17500,1,112,17.6808351779744,58.1404360350391,1,150,-136.298120757181,-63.4211015191215
58,3,20200519,9,0.313867438867439,1951,37500,17500,1,112,17.9344848631679,58.1423078856658,1,150,-134.060385258352,-63.4211015191215
59,3,20200519,10,0.342503217503217,2129,37500,17500,1,112,16.3894956093787,58.1335731172927,1,150,-133.657805457354,-63.4211015191215
60,3,20200519,11,0.366634491634492,2279,37500,17500,1,112,16.3894956093787,58.1419958432687,1,150,-138.917237092034,-63.5281575559365
61,3,20200519,12,0.365508365508366,2272,37500,17500,1,112,16.7415854484259,58.0633874224254,1,150,-139.085880276144,-63.4211015191215
62,3,20200519,13,0.377413127413127,2346,37500,17500,1,112,16.9845245151279,58.099884544133,1,150,-139.426941181713,-63.7401451788257
63,3,20200519,14,0.361325611325611,2246,37500,17500,1,112,17.4803536966483,58.1179770226324,1,150,-139.085880276144,-63.7401451788257
64,3,20200519,15,0.328989703989704,2045,37500,17500,1,112,17.8096178663824,57.9972553706491,1,150,-138.418697433417,-63.7401451788257
65,3,20200519,16,0.242599742599743,1508,35000,17500,1,112,18.3404686628675,58.1404360350391,1,150,-137.599449930316,-63.7401451788257
66,3,20200519,17,0.208976833976834,1299,35000,17500,1,112,18.3944999017034,57.8606226566179,1,150,-137.048196563975,-63.7401451788257
67,3,20200519,18,0.180662805662806,1123,35000,17500,1,112,17.8363365015541,57.8288330715201,4,150,-134.875046124911,-63.8450905155621
68,3,20200519,19,0.170849420849421,1062,35000,17500,1,112,17.8363365015541,58.1404360350391,7,150,-132.135888841035,-63.9493458912448
69,3,20200519,20,0.165862290862291,1031,35000,12500,1,112,17.4803536966483,58.1423078856658,1,150,-131.524208773982,-63.8450905155621
70,3,20200519,21,0.188384813384813,1171,35000,17500,1,112,17.8096178663824,58.0945797925457,1,150,-135.643261182712,-63.8450905155621
71,3,20200519,22,0.178571428571429,1110,35000,17500,1,112,17.6808351779744,58.1404360350391,1,150,-135.643261182712,-63.8450905155621
72,3,20200519,23,0.148648648648649,924,35000,17500,1,112,17.6149803341479,57.9111582161458,1,150,-135.355980271323,-64.052917965686
73,4,20200520,0,0.166184041184041,1033,37500,17500,1,112,17.5481524930715,58.0487261219159,1,150,-134.749767827269,-58.9356097356499
74,4,20200520,1,0.142374517374517,885,37500,17500,1,112,17.7993153229902,58.0487261219159,1,150,-133.681946497306,-58.9356097356499
75,4,20200520,2,0.138191763191763,859,37500,17500,1,112,17.4465081688491,58.0889666286379,1,150,-132.282860208656,-58.1763087493052
76,4,20200520,3,0.138352638352638,860,37500,17500,1,112,17.882109842759,57.9567024475493,1,150,-137.453726141529,-58.1763087493052
77,4,20200520,4,0.133043758043758,827,37500,17500,1,112,18.1144103611382,57.8865143530623,1,150,-137.453726141529,-58.4643045537759
78,4,20200520,5,0.151222651222651,940,37500,17500,1,112,17.7457150146765,57.9111582161458,1,150,-137.2969165223,-58.4643045537759
79,4,20200520,6,0.146718146718147,912,37500,17500,1,112,17.6808351779744,57.8606226566179,1,150,-137.2969165223,-59.0273038974404
80,4,20200520,7,0.153474903474903,954,35000,20000,1,112,17.6149803341479,57.8334831269291,1,150,-137.2969165223,-59.7443596227093
81,4,20200520,8,0.163127413127413,1014,37500,20000,1,112,17.5481524930715,57.6790680911292,1,150,-137.141223619459,-57.883851423368
82,4,20200520,9,0.336550836550837,2092,35000,20000,1,112,17.5481524930715,57.7124467302746,1,150,-136.833142192387,-57.883851423368
83,4,20200520,10,0.344594594594595,2142,37500,20000,1,112,17.4803536966483,57.6444416553225,1,150,-136.680731157813,-57.883851423368
84,4,20200520,11,0.33542471042471,2085,37500,20000,1,112,17.4803536966483,57.0084543365505,1,150,-136.379113271023,-57.883851423368
85,4,20200520,12,0.308880308880309,1920,37500,20000,1,112,17.4803536966483,57.5134165481756,1,150,-136.229884779112,-62.4968999948996
86,4,20200520,13,0.327541827541828,2036,37500,20000,1,112,17.4803536966483,57.1565516567398,1,150,-136.081695729048,-61.0644802040738
87,4,20200520,14,0.306628056628057,1906,37500,17500,1,112,17.4803536966483,57.0548608847233,2,150,-135.03218236981,-58.4091662651654
88,4,20200520,15,0.316119691119691,1965,37500,17500,1,112,17.4803536966483,56.6937892745262,4,150,-133.956604785227,-57.883851423368
89,4,20200520,16,0.218790218790219,1360,37500,17500,1,112,17.4803536966483,56.5355274132728,6,150,-132.818136724124,-58.8881482140245
90,4,20200520,17,0.187097812097812,1163,37500,20000,1,112,17.4803536966483,56.5982175507909,7,150,-132.020723208939,-64.052917965686
91,4,20200520,18,0.17953667953668,1116,37500,17500,1,112,17.4803536966483,56.5982175507909,9,150,-130.962596537795,-60.4915874480576
92,4,20200520,19,0.178893178893179,1112,37500,17500,1,112,17.4803536966483,57.0209585620811,13,150,-129.095461218278,-60.9955435624645
93,4,20200520,20,0.175997425997426,1094,37500,20000,1,112,17.4803536966483,57.3874550569847,1,150,-132.937753530433,-61.9783519892814
94,4,20200520,21,0.206885456885457,1286,35000,17500,1,112,18.1144103611382,56.6813172000235,27,150,-124.691638075811,-60.0496858990321
95,4,20200520,22,0.183880308880309,1143,35000,17500,1,112,17.4803536966483,56.5849698549457,3,150,-131.326727863885,-59.1654162370374
96,4,20200520,23,0.21042471042471,1308,35000,17500,1,112,17.4803536966483,56.9283499261306,29,150,-123.995447777914,-59.220580649525
97,5,20200521,0,0.218629343629344,1359,35000,17500,1,112,17.4803536966483,56.9370841813258,6,150,-132.223584331226,-59.9728076851425
98,5,20200521,1,0.216537966537967,1346,37500,17500,1,112,17.4803536966483,56.9370841813258,7,150,-131.762156463725,-60.9706872030154
99,5,20200521,2,0.213803088803089,1329,37500,17500,1,112,16.3894956093787,56.8946635933273,1,150,-133.321007278909,-60.1039271581487
100,5,20200521,3,0.203185328185328,1263,37500,17500,1,111,16.3894956093787,57.7567718237549,1,150,-133.321007278909,-60.7453793553002
101,5,20200521,4,0.20978120978121,1304,37500,17500,1,112,16.7415854484259,57.7567718237549,1,150,-132.622724083675,-60.7291599804732
102,5,20200521,5,0.204311454311454,1270,37500,17500,1,112,17.1761414051576,58.0702479761145,1,150,-131.613427524029,-60.3633069199672
103,5,20200521,6,0.213642213642214,1328,35000,20000,2,112,17.8363365015541,58.0702479761145,29,150,-124.933388543791,-59.9918332333935
104,5,20200521,7,0.221846846846847,1379,35000,17500,3,112,17.1761414051576,58.1139204574075,1,150,-131.594209564156,-58.9356097356499
105,5,20200521,8,0.223455598455598,1389,35000,12500,1,112,16.7103731422152,58.1335731172927,1,150,-131.243754166323,-58.4091662651654
106,5,20200521,9,0.229568854568855,1427,35000,17500,1,112,16.3894956093787,58.1419958432687,1,150,-134.99081904073,-58.5540876086507
107,5,20200521,10,0.244047619047619,1517,35000,15000,1,112,16.3894956093787,58.1357574162836,1,150,-134.009078581433,-58.1763087493052
108,5,20200521,11,0.288127413127413,1791,35000,15000,1,112,16.4711240955926,58.1404360350391,1,150,-133.41103047268,-57.883851423368
109,5,20200521,12,0.341055341055341,2120,35000,15000,1,112,16.3894956093787,57.9230084233068,1,150,-136.229884779112,-60.8709101502426
110,5,20200521,13,0.369047619047619,2294,35000,15000,1,112,16.3894956093787,58.0066107337398,1,150,-134.654735979326,-61.1192889719604
111,5,20200521,14,0.382882882882883,2380,35000,15000,1,112,16.3894956093787,58.0945797925457,1,150,-138.254937667774,-60.8709101502426
112,5,20200521,15,0.407657657657658,2534,35000,15000,1,112,16.3894956093787,57.9673052292313,1,150,-138.917237092034,-60.0212331637959
113,5,20200521,16,0.213803088803089,1329,32500,17500,1,112,16.3894956093787,57.9673052292313,1,150,-130.786549553684,-58.6978929976015
114,5,20200521,17,0.161679536679537,1005,32500,17500,1,112,17.8725417871959,57.945780740678,10,150,-126.004627681806,-58.1763087493052
115,5,20200521,18,0.16023166023166,996,32500,17500,1,112,17.8096178663824,57.945780740678,1,150,-130.450973195566,-60.9833074220838
116,5,20200521,19,0.142857142857143,888,32500,17500,1,112,17.9714391696666,57.9673052292313,1,150,-133.393874585924,-60.3633069199672
117,5,20200521,20,0.125965250965251,783,32500,20000,1,112,17.4803536966483,57.9673052292313,1,150,-132.685278716533,-59.3024966394961
118,5,20200521,21,0.148166023166023,921,32500,17500,1,112,16.7103731422152,58.0243917580233,1,150,-134.245240963791,-60.712427722939
119,5,20200521,22,0.126769626769627,788,32500,17500,1,112,17.6149803341479,58.1335731172927,1,150,-132.813707585147,-60.4915874480576
120,5,20200521,23,0.129343629343629,804,32500,17500,1,112,17.5481524930715,58.1423078856658,1,150,-131.130900548059,-59.3024966394961
121,6,20200522,0,0.126447876447876,786,32500,10000,1,112,17.5481524930715,58.0409249698652,1,150,-133.711869818151,-59.4385563501179
122,6,20200522,1,0.128539253539254,799,32500,10000,1,112,18.1523357235231,58.0945797925457,1,150,-133.321007278909,-59.4385563501179
123,6,20200522,2,0.123230373230373,766,32500,12500,3,112,18.1523357235231,58.121719118759,1,150,-133.192421343079,-59.5736064555863
124,6,20200522,3,0.105534105534106,656,32500,17500,1,112,18.6496750792771,58.121719118759,1,150,-132.937753530433,-59.8407214209061
125,6,20200522,4,0.106981981981982,665,35000,17500,1,112,17.4465081688491,58.0945797925457,1,150,-139.599386073434,-59.9728076851425
126,6,20200522,5,0.111486486486486,693,32500,10000,5,112,17.882109842759,57.9875818922762,1,150,-139.091699682873,-63.9042121658188
127,6,20200522,6,0.124195624195624,772,35000,12500,1,112,17.2354302681086,58.083037780589,1,150,-139.599386073434,-64.2217798777374
128,6,20200522,7,0.116634491634492,725,35000,12500,1,112,17.3066110210549,58.0066107337398,1,150,-139.599386073434,-63.8560825340877
129,6,20200522,8,0.121299871299871,754,35000,12500,1,112,17.0161286989041,57.7951420440611,1,149,-139.599386073434,-62.7777483479736
130,6,20200522,9,0.142213642213642,884,35000,12500,1,112,16.7882357661995,58.0945797925457,1,150,-139.255777141969,-60.9955435624645
131,6,20200522,10,0.222007722007722,1380,35000,12500,1,112,16.3894956093787,58.121719118759,1,150,-139.255777141969,-61.8436228762783
132,6,20200522,11,0.302284427284427,1879,35000,12500,1,112,16.4711240955926,58.1335731172927,1,150,-139.599386073434,-63.5455008750879
133,6,20200522,12,0.314350064350064,1954,35000,12500,1,112,16.3894956093787,56.8266301576861,1,150,-139.599386073434,-61.4852890875331
134,6,20200522,13,0.324967824967825,2020,35000,12500,1,112,16.3894956093787,57.5390636796835,1,150,-139.091699682873,-62.8907959723244
135,6,20200522,14,0.342342342342342,2128,45000,12500,1,112,16.3894956093787,58.1404360350391,1,150,-139.091699682873,-58.6978929976015
136,6,20200522,15,0.351190476190476,2183,32500,12500,1,112,16.3894956093787,58.1413721623897,1,150,-138.582727926834,-65.6580802227772
137,6,20200522,16,0.112773487773488,701,35000,17500,1,112,17.6149803341479,58.1423078856658,1,150,-126.678314024886,-68.0979766017819
138,6,20200522,17,0.109395109395109,680,35000,20000,1,112,17.5481524930715,58.1413721623897,2,150,-126.304519202262,-67.6218510180186
139,6,20200522,18,0.100546975546976,625,35000,17500,1,112,17.7457150146765,58.1404360350391,3,150,-127.498213540041,-68.7126310825298
140,6,20200522,19,0.109555984555985,681,35000,20000,1,112,17.4803536966483,58.1423078856658,1,150,-130.340977798275,-68.5669155531239
141,6,20200522,20,0.119530244530245,743,35000,20000,1,112,18.5489910206799,58.1423078856658,1,150,-136.379113271023,-65.1785528280428
142,6,20200522,21,0.152670527670528,949,35000,17500,1,112,17.5481524930715,58.1423078856658,1,150,-135.788394201181,-67.7761223918067
143,6,20200522,22,0.13963963963964,868,35000,17500,1,112,17.4803536966483,58.1404360350391,1,150,-135.174855429651,-67.2936082192326
144,6,20200522,23,0.143339768339768,891,35000,17500,1,112,17.9458969655146,58.1423078856658,1,150,-138.418697433417,-67.2936082192326
145,7,20200523,0,0.125804375804376,782,35000,17500,2,112,18.9401237443278,58.1413721623897,1,150,-139.091699682873,-67.3763943887031
146,7,20200523,1,0.112934362934363,702,35000,20000,7,112,20.2741999850841,58.0328170164315,1,147,-138.583199077762,-68.6559227344567
147,7,20200523,2,0.0905727155727156,563,35000,20000,7,112,19.5662875328016,58.0243917580233,1,149,-138.254937667774,-67.8572961441844
148,7,20200523,3,0.0921814671814672,573,42500,20000,6,112,19.9201768450874,58.0768009230066,1,150,-138.583658711549,-57.883851423368
149,7,20200523,4,0.13497425997426,839,42500,17500,6,112,19.2125454564485,58.0633874224254,1,150,-138.749834280303,-57.883851423368
150,7,20200523,5,0.144787644787645,900,42500,17500,5,112,19.8160342744769,58.0328170164315,1,150,-138.917237092034,-57.883851423368
151,7,20200523,6,0.154118404118404,958,42500,17500,10,112,20.0569993580573,58.0156601009624,1,150,-138.092366807926,-58.8881482140245
152,7,20200523,7,0.160553410553411,998,42500,20000,7,112,20.6074434439364,57.934554246944,1,150,-139.091699682873,-58.8881482140245
153,7,20200523,8,0.168436293436293,1047,40000,20000,5,112,19.3033193780616,57.8865143530623,1,150,-137.770742219715,-57.883851423368
154,7,20200523,9,0.244851994851995,1522,40000,17500,1,112,16.4711240955926,58.1404360350391,1,150,-138.583658711549,-57.883851423368
155,7,20200523,10,0.322554697554698,2005,35000,17500,1,112,16.4711240955926,58.1423078856658,1,150,-138.583658711549,-65.0431162877347
156,7,20200523,11,0.326254826254826,2028,35000,17500,1,112,16.3894956093787,58.1419958432687,1,150,-138.583658711549,-64.258038432269
157,7,20200523,12,0.33043758043758,2054,32500,17500,1,112,16.3894956093787,58.1357574162836,1,150,-138.751436781341,-66.0297467359439
158,7,20200523,13,0.36534749034749,2271,32500,17500,1,112,16.3894956093787,58.1413721623897,1,150,-138.920932440983,-64.8997402501376
159,7,20200523,14,0.358108108108108,2226,35000,17500,1,112,16.3894956093787,58.1357574162836,1,150,-139.091699682873,-63.5281575559365
160,7,20200523,15,0.35472972972973,2205,35000,17500,1,112,16.3894956093787,56.7065503708475,1,150,-139.091699682873,-63.5281575559365
161,7,20200523,16,0.140926640926641,876,32500,20000,1,110,17.4803536966483,56.3279543025263,1,150,-137.611664110843,-64.4605035403812
162,7,20200523,17,0.140444015444015,873,35000,20000,1,112,17.6149803341479,55.3375717219302,1,150,-135.502450945549,-63.2048299510321
163,7,20200523,18,0.137065637065637,852,35000,20000,1,112,17.4803536966483,57.448599523054,1,150,-137.770742219715,-63.2048299510321
164,7,20200523,19,0.137548262548263,855,35000,17500,1,112,17.4803536966483,57.9972553706491,1,150,-137.770742219715,-64.3595997300516
165,7,20200523,20,0.130630630630631,812,35000,17500,1,112,17.0636146530902,57.9972553706491,1,150,-137.439651638701,-64.4605035403812
166,7,20200523,21,0.251287001287001,1562,32500,17500,1,112,17.5143633606939,58.1251515937008,1,150,-136.680731157813,-64.3595997300516
167,7,20200523,22,0.267052767052767,1660,32500,17500,1,112,17.7324442979575,58.1179770226324,1,150,-137.611664110843,-64.6603636344723
168,7,20200523,23,0.268661518661519,1670,32500,17500,1,112,18.1580372475784,58.1413721623897,1,150,-136.453552937308,-65.1039583201379
169,8,20200524,0,0.272039897039897,1691,32500,17500,1,112,18.2945917541147,58.1310783906312,1,150,-137.141223619459,-63.8685494805263
170,8,20200524,1,0.28490990990991,1771,32500,17500,1,112,18.9227298867335,58.1310783906312,1,150,-137.2969165223,-62.0966008271565
171,8,20200524,2,0.287162162162162,1785,32500,17500,1,112,18.4475345027633,58.1357574162836,1,149,-137.2969165223,-61.8471710420061
172,8,20200524,3,0.291505791505792,1812,32500,17500,1,112,18.3944999017034,58.0328170164315,1,150,-136.479436340982,-60.0772364855604
173,8,20200524,4,0.268661518661519,1670,32500,17500,1,112,18.3404686628675,58.1095546740538,1,150,-136.479436340982,-59.8096268696287
174,8,20200524,5,0.241956241956242,1504,32500,17500,1,112,18.0850295358383,57.9972553706491,1,150,-136.379113271023,-59.3024966394961
175,8,20200524,6,0.238899613899614,1485,32500,17500,1,112,17.8096178663824,57.9567024475493,1,150,-134.318915661989,-60.4503040841818
176,8,20200524,7,0.231177606177606,1437,32500,17500,1,112,17.6808351779744,57.8606226566179,2,150,-133.468265506903,-60.3177666213195
177,8,20200524,8,0.211711711711712,1316,32500,17500,1,112,17.6149803341479,57.7754605753515,1,150,-133.111773474575,-60.3177666213195
178,8,20200524,9,0.267052767052767,1660,32500,17500,1,112,18.6252763871147,57.9776028209053,1,148,-135.788394201181,-59.7443596227093
179,8,20200524,10,0.317084942084942,1971,32500,17500,1,112,17.0939272427903,57.9567024475493,1,149,-137.453726141529,-59.220580649525
180,8,20200524,11,0.379182754182754,2357,32500,17500,1,112,16.3894956093787,57.9567024475493,1,149,-137.770742219715,-59.4006125560861
181,8,20200524,12,0.417310167310167,2594,32500,15000,1,112,16.5518148467784,57.9111582161458,1,149,-138.092366807926,-59.5379789043376
182,8,20200524,13,0.45479407979408,2827,35000,15000,1,112,16.7103731422152,57.8865143530623,1,150,-138.418697433417,-68.9352959944048
183,8,20200524,14,0.472651222651223,2938,35000,15000,1,112,16.3894956093787,57.8606226566179,1,150,-138.749834280303,-68.9352959944048
184,8,20200524,15,0.504343629343629,3135,35000,15000,1,112,16.3894956093787,57.8606226566179,1,150,-138.749834280303,-69.0086920085626
185,8,20200524,16,0.189189189189189,1176,32500,17500,1,112,17.1632881457467,57.8050957654875,1,150,-138.254937667774,-69.0086920085626
186,8,20200524,17,0.169723294723295,1055,32500,17500,1,112,17.0161286989041,57.934554246944,1,150,-132.533116599255,-69.01294605346
187,8,20200524,18,0.181949806949807,1131,32500,17500,1,112,17.1417559189957,57.7754605753515,1,150,-133.216508975985,-66.4467639939923
188,8,20200524,19,0.218790218790219,1360,32500,17500,1,112,16.7882357661995,57.8865143530623,1,150,-135.072613870204,-66.3446848666935
189,8,20200524,20,0.241634491634492,1502,32500,17500,1,112,17.0161286989041,57.9567024475493,1,141,-135.871284925285,-67.840933634307
190,8,20200524,21,0.372747747747748,2317,32500,17500,1,112,16.7103731422152,57.9567024475493,1,150,-136.229884779112,-62.4244396584827
191,8,20200524,22,0.426319176319176,2650,32500,17500,1,112,16.8651508146089,57.9111582161458,1,150,-135.788394201181,-61.7210613202274
192,8,20200524,23,0.462676962676963,2876,32500,17500,1,112,16.4711240955926,57.8606226566179,1,150,-136.081695729048,-60.7291599804732
193,9,20200525,0,0.443854568854569,2759,32500,10000,1,112,16.3894956093787,57.8050957654875,1,150,-136.081695729048,-60.2340901730862
194,9,20200525,1,0.425514800514801,2645,32500,10000,1,112,16.5518148467784,57.7445775613468,1,150,-135.2138126183,-59.1654162370374
195,9,20200525,2,0.345559845559846,2148,32500,10000,1,112,16.9845245151279,57.6085674369185,1,150,-134.932374458923,-59.1654162370374
196,9,20200525,3,0.32014157014157,1990,32500,10000,1,112,17.2354302681086,57.4104803149252,1,150,-134.564257792617,-59.0273038974404
197,9,20200525,4,0.33011583011583,2052,32500,10000,1,112,17.2354302681086,57.2766562778069,1,150,-134.932374458923,-59.0273038974404
198,9,20200525,5,0.328828828828829,2044,32500,10000,1,112,16.3894956093787,57.0807596325903,1,149,-134.793084937707,-64.0847900400751
199,9,20200525,6,0.316602316602317,1968,32500,17500,1,112,16.3894956093787,57.6085674369185,1,150,-133.064672736123,-63.5281575559365
200,9,20200525,7,0.317728442728443,1975,32500,17500,1,112,17.3377317581722,57.6444416553225,1,150,-133.263220052726,-57.883851423368
201,9,20200525,8,0.319980694980695,1989,32500,17500,1,112,16.7882357661995,57.6085674369185,4,150,-131.414371093322,-62.1015215714528
202,9,20200525,9,0.449324324324324,2793,32500,17500,1,112,16.8651508146089,57.0807596325903,1,150,-136.081695729048,-61.242155631455
203,9,20200525,10,0.589446589446589,3664,32500,15000,1,112,16.8651508146089,57.1063299082715,1,150,-136.229884779112,-60.1039271581487
204,9,20200525,11,0.608108108108108,3780,32500,15000,1,112,16.8235074225056,57.2532530539324,1,150,-136.833142192387,-60.4712694079557
205,9,20200525,12,0.610682110682111,3796,32500,15000,1,112,16.7882357661995,57.5134165481756,1,150,-136.986635952638,-58.4643045537759
206,9,20200525,13,0.606660231660232,3771,32500,15000,1,112,16.7103731422152,57.5524103439099,1,150,-136.986635952638,-57.883851423368
207,9,20200525,14,0.560489060489061,3484,35000,15000,1,112,16.7882357661995,57.661905241948,1,150,-137.141223619459,-61.5999691614867
208,9,20200525,15,0.542471042471042,3372,35000,17500,1,112,17.0161286989041,57.7286629213567,1,150,-136.986635952638,-61.1090022914166
209,9,20200525,16,0.215733590733591,1341,35000,17500,1,112,18.7213325544184,57.661905241948,1,150,-134.712988462605,-61.5843199867806
210,9,20200525,17,0.181628056628057,1129,32500,17500,1,112,18.7678516760986,57.3225118489898,2,150,-134.060385258352,-61.0524213893957
211,9,20200525,18,0.161196911196911,1002,32500,17500,5,112,20.1157035771337,57.1316048258769,12,150,-131.356196422953,-61.5843199867806
212,9,20200525,19,0.150740025740026,937,35000,17500,2,112,18.0701927660285,57.0286672017512,1,149,-134.110563311999,-58.4091662651654
213,9,20200525,20,0.141248391248391,878,35000,17500,3,112,18.4920736296775,57.5742797746082,15,150,-128.404547808646,-57.883851423368
214,9,20200525,21,0.378217503217503,2351,40000,17500,1,112,17.6149803341479,57.6678653393701,1,150,-136.379113271023,-57.883851423368
215,9,20200525,22,0.386422136422136,2402,35000,17500,1,112,17.9036260223231,57.9230084233068,1,150,-136.52939181426,-57.883851423368
216,9,20200525,23,0.378861003861004,2355,35000,17500,1,112,17.4465081688491,57.945780740678,1,150,-134.793084937707,-63.1193637906096
217,10,20200526,0,0.362451737451737,2253,40000,17500,1,112,17.4171029729671,58.0066107337398,1,150,-134.465862756176,-61.0524213893957
218,10,20200526,1,0.347972972972973,2163,40000,17500,1,112,17.5729852825605,58.0409249698652,1,150,-134.465862756176,-58.9356097356499
219,10,20200526,2,0.277670527670528,1726,40000,17500,1,112,17.8495198884225,57.7567718237549,1,150,-136.52939181426,-58.4091662651654
220,10,20200526,3,0.258365508365508,1606,40000,17500,1,112,18.0040309807011,57.1322531441448,2,150,-135.280187900262,-60.5624133894258
221,10,20200526,4,0.241956241956242,1504,40000,17500,1,112,18.3130709045375,58.1310783906312,1,150,-134.380823028883,-58.9822058128222
222,10,20200526,5,0.267857142857143,1665,37500,17500,1,112,18.367600014874,58.1419958432687,1,150,-134.380823028883,-58.0306440629986
223,10,20200526,6,0.265122265122265,1648,40000,17500,1,112,18.7213325544184,57.5356323347218,2,150,-133.424503480907,-57.883851423368
224,10,20200526,7,0.280727155727156,1745,40000,17500,1,112,18.7213325544184,57.5390636796835,1,150,-133.843886332559,-58.606660365148
225,10,20200526,8,0.261422136422136,1625,35000,17500,1,108,18.673806983806,56.6043074628628,3,150,-132.685278716533,-58.606660365148
226,10,20200526,9,0.288770913770914,1795,40000,17500,1,112,16.9411159079357,57.2139810562894,1,150,-137.2969165223,-59.2622027154298
227,10,20200526,10,0.349259974259974,2171,40000,17500,1,112,17.725038214549,57.7286629213567,1,150,-137.2969165223,-58.8881482140245
228,10,20200526,11,0.37998712998713,2362,37500,17500,1,112,17.725038214549,57.7601700468631,1,150,-136.173184531846,-61.7240717922482
229,10,20200526,12,0.398809523809524,2479,37500,17500,1,112,18.3987124542995,57.7601700468631,3,150,-134.99081904073,-61.9614044751178
230,10,20200526,13,0.425836550836551,2647,37500,17500,2,112,18.3987124542995,57.7286629213567,1,150,-136.986635952638,-60.4915874480576
231,10,20200526,14,0.485199485199485,3016,37500,17500,1,112,17.4465081688491,57.5995478470959,1,150,-137.770742219715,-60.3633069199672
232,10,20200526,15,0.491151866151866,3053,35000,17500,3,111,17.0939272427903,57.5995478470959,1,150,-137.770742219715,-59.9728076851425
233,10,20200526,16,0.338481338481338,2104,35000,17500,3,110,20.3662723891094,57.4407983027696,1,150,-133.976781317293,-59.8407214209061
234,10,20200526,17,0.345559845559846,2148,35000,17500,5,111,18.4348626728006,57.3874550569847,1,150,-132.491245302468,-60.9955435624645
235,10,20200526,18,0.349903474903475,2175,35000,17500,6,112,18.9398394830727,57.945780740678,2,150,-134.847643118244,-60.8709101502426
236,10,20200526,19,0.311936936936937,1939,35000,17500,6,112,19.2276007163925,58.1357574162836,5,150,-133.878790829269,-60.6006876196381
237,10,20200526,20,0.29520592020592,1835,35000,17500,1,110,19.7425646787747,57.2470796829024,3,150,-135.426401435109,-60.3633069199672
238,10,20200526,21,0.368564993564994,2291,37500,17500,1,112,16.3894956093787,57.5477639268431,1,150,-139.255777141969,-60.2340901730862
239,10,20200526,22,0.33976833976834,2112,37500,17500,1,112,16.3894956093787,57.8989882745796,1,150,-137.141223619459,-60.3633069199672
240,10,20200526,23,0.317889317889318,1976,37500,17500,1,112,16.7415854484259,58.1048740166832,1,150,-136.173184531846,-60.3633069199672
241,11,20200527,0,0.266248391248391,1655,37500,17500,1,112,16.3894956093787,58.1139204574075,1,150,-136.680731157813,-60.4915874480576
242,11,20200527,1,0.246299871299871,1531,35000,17500,1,112,17.0939272427903,58.121719118759,1,150,-136.833142192387,-60.6189416682352
243,11,20200527,2,0.234073359073359,1455,35000,17500,1,112,16.7415854484259,58.1376284601851,1,150,-139.085880276144,-60.7453793553002
244,11,20200527,3,0.199324324324324,1239,35000,17500,1,112,16.3894956093787,58.0945797925457,1,150,-139.085880276144,-60.8709101502426
245,11,20200527,4,0.187580437580438,1166,35000,17500,1,112,16.3894956093787,57.8194408299067,1,148,-138.749834280303,-62.9071465889886
246,11,20200527,5,0.19047619047619,1184,35000,17500,1,112,17.4171029729671,57.8004469171616,1,150,-138.749834280303,-61.8436228762783
247,11,20200527,6,0.185810810810811,1155,37500,17500,1,112,18.4995708698639,58.121719118759,1,150,-138.749834280303,-60.9955435624645
248,11,20200527,7,0.191763191763192,1192,37500,17500,1,112,18.4475345027633,57.7286629213567,1,150,-139.255777141969,-62.1945238597409
249,11,20200527,8,0.203828828828829,1267,37500,17500,1,112,18.6006426753887,58.0702479761145,1,150,-139.426941181713,-62.1945238597409
250,11,20200527,9,0.274774774774775,1708,37500,17500,1,112,17.5905445322334,58.1335731172927,1,150,-139.255777141969,-61.1192889719604
251,11,20200527,10,0.287483912483912,1787,35000,17500,1,112,16.631565354407,58.1335731172927,1,150,-138.917237092034,-61.3641526685005
252,11,20200527,11,0.28024453024453,1742,35000,17500,1,112,16.7103731422152,58.1404360350391,1,150,-139.426941181713,-61.9614044751178
253,11,20200527,12,0.297136422136422,1847,35000,17500,1,112,17.0901868724581,58.1048740166832,1,150,-139.599386073434,-62.2005939061954
254,11,20200527,13,0.317084942084942,1971,35000,17500,1,112,17.1632881457467,58.1048740166832,1,150,-139.599386073434,-61.4660009395894
255,11,20200527,14,0.345881595881596,2150,35000,17500,1,112,17.4460797054928,58.1048740166832,1,150,-139.599386073434,-59.8407214209061
